110, 1123.661, 329.324
111, 1122.601, 328.825
112, 1149.582, 338.367
113, 1122.601, 328.825
114, 1122.578, 328.804
115, 1122.578, 328.804
116, 1123.535, 329.266
117, 1122.310, 328.618
118, 1122.319, 328.625
119, 1122.368, 328.656
120, 1122.319, 328.623
121, 1122.310, 328.618
122, 1123.253, 329.273
123, 1122.304, 328.614
124, 1122.290, 328.601
125, 1122.290, 328.601
126, 1122.288, 328.600
127, 1122.285, 328.597
128, 1087.635, 316.452
129, 1102.074, 321.523
130, 1087.635, 316.453
131, 1087.634, 316.452
132, 1087.635, 316.453
133, 1087.643, 316.460
134, 1087.633, 316.451
135, 1097.588, 319.946
136, 1087.632, 316.450
137, 1087.632, 316.450
138, 1087.646, 316.455
139, 1087.632, 316.450
140, 1087.632, 316.450
141, 1087.632, 316.450
142, 1087.610, 316.437
143, 1087.608, 316.436
144, 1087.608, 316.436
145, 1087.608, 316.436
146, 1087.608, 316.436
147, 1087.470, 316.338
148, 1087.470, 316.338
149, 1087.471, 316.339
150, 1087.470, 316.338
151, 1087.470, 316.339
152, 1087.478, 316.344
153, 1067.864, 309.483
154, 1067.877, 309.488
155, 1067.876, 309.490
156, 1067.864, 309.483
157, 1067.866, 309.485
158, 1052.423, 304.101
159, 1052.419, 304.099
160, 1052.419, 304.099
161, 1052.419, 304.098
162, 1052.413, 304.094
163, 1052.413, 304.094
164, 1052.412, 304.094
165, 1052.418, 304.098
166, 1052.422, 304.124
167, 1052.415, 304.096
168, 1052.412, 304.094
169, 1048.843, 302.850
170, 1048.843, 302.850
171, 1048.843, 302.850
172, 1048.843, 302.850
173, 1048.843, 302.850
174, 1048.843, 302.850
175, 1048.843, 302.850
176, 1048.843, 302.850
177, 1048.847, 302.853
178, 1048.842, 302.850
179, 1048.842, 302.850
180, 1048.842, 302.850
181, 1048.841, 302.849
182, 1048.841, 302.849
183, 1048.841, 302.849
184, 1048.841, 302.849
185, 1048.841, 302.849
186, 1048.841, 302.849
187, 1048.841, 302.849
188, 1048.841, 302.849
189, 1048.868, 302.853
190, 1048.841, 302.849
191, 1048.842, 302.849
192, 1048.496, 302.729
193, 1048.496, 302.729
194, 1048.496, 302.729
195, 1048.496, 302.729
196, 1048.496, 302.729
197, 1048.502, 302.733
198, 1048.496, 302.729
199, 1058.568, 306.238
200, 1048.493, 302.726
201, 1048.493, 302.726
202, 1048.493, 302.726
203, 1048.493, 302.726
204, 1048.493, 302.726
205, 1048.490, 302.725
206, 1048.497, 302.730
207, 1048.490, 302.725
208, 1048.490, 302.724
209, 1048.489, 302.724
210, 1048.490, 302.724
211, 1048.489, 302.724
212, 1048.489, 302.724
213, 1048.489, 302.724
214, 1048.489, 302.724
215, 1048.489, 302.724
216, 1048.489, 302.724
217, 1048.488, 302.723
218, 1048.488, 302.723
219, 1048.488, 302.723
220, 1048.488, 302.723
221, 1048.489, 302.723
222, 1048.488, 302.723
223, 1048.488, 302.723
224, 1048.488, 302.722
225, 1048.488, 302.722
226, 1048.488, 302.722
227, 1041.634, 300.338
228, 1041.634, 300.338
229, 1041.634, 300.338
230, 1041.634, 300.338
231, 1041.634, 300.338
232, 1041.634, 300.338
233, 1041.634, 300.338
234, 1041.634, 300.338
235, 1041.634, 300.338
236, 1041.634, 300.338
237, 1041.634, 300.338
238, 1049.677, 303.136
239, 1041.634, 300.338
240, 1041.634, 300.338
241, 1041.634, 300.338
242, 1041.634, 300.338
243, 1041.634, 300.338
244, 1045.182, 301.572
245, 1041.634, 300.338
246, 1041.635, 300.338
247, 1041.634, 300.338
248, 1037.954, 299.058
249, 1037.954, 299.058
250, 1037.954, 299.058
251, 1037.954, 299.058
252, 1037.953, 299.058
253, 1047.041, 302.218
254, 1037.953, 299.058
255, 1037.953, 299.058
256, 1037.953, 299.058
257, 1037.953, 299.058
258, 1037.953, 299.058
259, 1037.953, 299.058
260, 1037.953, 299.058
261, 1037.953, 299.058
262, 1037.953, 299.058
263, 1037.953, 299.058
264, 1042.928, 300.788
265, 1037.953, 299.058
266, 1037.953, 299.058
267, 1037.953, 299.058
268, 1037.953, 299.058
269, 1037.953, 299.058
270, 1042.128, 300.509
271, 1037.953, 299.058
272, 1037.953, 299.058
273, 1035.517, 298.211
274, 1035.517, 298.211
275, 1035.517, 298.211
276, 1035.517, 298.211
277, 1035.517, 298.211
278, 1035.517, 298.211
279, 1035.517, 298.211
280, 1035.517, 298.211
281, 1035.517, 298.211
282, 1035.517, 298.211
283, 1035.517, 298.211
284, 1043.201, 300.882
285, 1035.517, 298.211
286, 1035.517, 298.211
287, 1035.517, 298.211
288, 1035.517, 298.211
289, 1035.517, 298.211
290, 1035.517, 298.211
291, 1035.517, 298.211
292, 1035.517, 298.211
293, 1035.517, 298.211
294, 1035.517, 298.211
295, 1035.517, 298.211
296, 1035.517, 298.211
297, 1035.517, 298.211
298, 1035.797, 298.308
299, 1035.517, 298.211
300, 1035.517, 298.211
301, 1035.517, 298.211
302, 1035.517, 298.211
303, 1035.517, 298.211
304, 1035.517, 298.211
305, 1035.517, 298.211
306, 1035.517, 298.211
307, 1035.517, 298.211
308, 1035.517, 298.211
309, 1034.742, 297.942
310, 1033.531, 297.522
311, 1033.531, 297.522
312, 1033.531, 297.522
313, 1033.531, 297.522
314, 1033.531, 297.522
315, 1033.531, 297.522
316, 1033.531, 297.522
317, 1038.081, 299.102
318, 1033.531, 297.522
319, 1033.531, 297.522
320, 1033.531, 297.522
321, 1028.947, 295.930
322, 1028.947, 295.930
323, 1028.947, 295.930
324, 1028.947, 295.930
325, 1028.947, 295.930
326, 1028.947, 295.930
327, 1027.200, 295.324
328, 1027.200, 295.324
329, 1027.200, 295.324
330, 1027.200, 295.324
331, 1027.167, 295.312
332, 1027.167, 295.312
333, 1025.429, 294.709
334, 1025.429, 294.709
335, 1024.830, 294.502
336, 1024.830, 294.502
337, 1024.830, 294.502
338, 1024.830, 294.502
339, 1025.500, 294.734
340, 1024.830, 294.502
341, 1024.830, 294.502
342, 1024.830, 294.502
343, 1024.830, 294.502
344, 1024.830, 294.502
345, 1024.830, 294.502
346, 1024.830, 294.502
347, 1024.830, 294.502
348, 1024.830, 294.502
349, 1023.344, 293.986
350, 1023.344, 293.986
351, 1023.344, 293.986
352, 1023.344, 293.986
353, 1023.344, 293.986
354, 1023.344, 293.986
355, 1023.344, 293.986
356, 1023.344, 293.986
357, 1023.344, 293.986
358, 1023.344, 293.986
359, 1023.344, 293.986
360, 1023.344, 293.986
361, 1023.344, 293.986
362, 1023.344, 293.986
363, 1023.344, 293.986
364, 1023.344, 293.986
365, 1023.344, 293.986
366, 1023.344, 293.986
367, 1023.344, 293.986
368, 1023.344, 293.986
369, 1023.344, 293.986
370, 1023.344, 293.986
371, 1023.344, 293.986
372, 1023.344, 293.986
373, 1023.344, 293.986
374, 1023.344, 293.986
375, 1023.344, 293.986
376, 1023.344, 293.986
377, 1023.344, 293.986
378, 1023.344, 293.986
379, 1023.344, 293.986
380, 1023.344, 293.986
381, 1023.344, 293.986
382, 1023.344, 293.986
383, 1023.344, 293.986
384, 1023.344, 293.986
385, 1023.344, 293.986
386, 1023.344, 293.986
387, 1023.344, 293.986
388, 1023.344, 293.986
389, 1023.344, 293.986
390, 1023.344, 293.986
391, 1023.344, 293.986
392, 1023.344, 293.986
393, 1023.344, 293.986
394, 1023.344, 293.986
395, 1023.344, 293.986
396, 1023.344, 293.986
397, 1023.344, 293.986
398, 1023.150, 293.919
399, 1023.150, 293.919
400, 1023.276, 293.963
401, 1023.150, 293.919
402, 1023.150, 293.919
403, 1023.150, 293.919
404, 1023.150, 293.919
405, 1023.150, 293.919
406, 1023.486, 294.035
407, 1023.150, 293.919
408, 1023.150, 293.919
409, 1023.150, 293.919
410, 1023.150, 293.919
411, 1023.150, 293.919
412, 1023.150, 293.919
413, 1023.150, 293.919
414, 1023.150, 293.919
415, 1023.150, 293.919
416, 1023.150, 293.919
417, 1023.150, 293.919
418, 1023.150, 293.919
419, 1023.150, 293.919
420, 1023.150, 293.919
421, 1023.150, 293.919
422, 1023.150, 293.919
423, 1023.150, 293.919
424, 1023.150, 293.919
425, 1023.150, 293.919
426, 1023.150, 293.919
427, 1022.967, 293.855
428, 1022.967, 293.855
429, 1022.967, 293.855
430, 1022.967, 293.855
431, 1022.967, 293.855
432, 1022.967, 293.855
433, 1022.967, 293.855
434, 1022.967, 293.855
435, 1022.967, 293.855
436, 1022.967, 293.855
437, 1022.967, 293.855
438, 1022.967, 293.855
439, 1022.967, 293.855
440, 1022.967, 293.855
441, 1022.967, 293.855
442, 1022.967, 293.855
443, 1023.911, 294.183
444, 1022.967, 293.855
445, 1022.967, 293.855
446, 1022.967, 293.855
447, 1022.967, 293.855
448, 1022.967, 293.855
449, 1022.967, 293.855
450, 1022.967, 293.855
451, 1022.967, 293.855
452, 1022.967, 293.855
453, 1024.084, 294.243
454, 1022.967, 293.855
455, 1022.967, 293.855
456, 1022.967, 293.855
457, 1022.967, 293.855
458, 1022.967, 293.855
459, 1022.967, 293.855
460, 1022.967, 293.855
461, 1022.967, 293.855
462, 1022.967, 293.855
463, 1022.967, 293.855
464, 1022.967, 293.855
465, 1022.967, 293.855
466, 1022.967, 293.855
467, 1022.967, 293.855
468, 1022.967, 293.855
469, 1022.967, 293.855
470, 1023.249, 293.953
471, 1022.967, 293.855
472, 1022.967, 293.855
473, 1022.531, 293.704
474, 1022.531, 293.704
475, 1022.531, 293.704
476, 1022.531, 293.704
477, 1022.531, 293.704
478, 1022.531, 293.704
479, 1022.531, 293.704
480, 1022.531, 293.704
481, 1022.531, 293.704
482, 1022.531, 293.704
483, 1022.531, 293.704
484, 1022.531, 293.704
485, 1022.531, 293.704
486, 1022.531, 293.704
487, 1022.531, 293.704
488, 1022.531, 293.704
489, 1022.276, 293.616
490, 1022.276, 293.616
491, 1022.276, 293.616
492, 1022.276, 293.616
493, 1022.276, 293.616
494, 1022.276, 293.616
495, 1022.276, 293.616
496, 1023.180, 293.929
497, 1022.276, 293.616
498, 1022.276, 293.616
499, 1022.276, 293.616
500, 1022.276, 293.616
501, 1022.276, 293.616
502, 1022.276, 293.616
503, 1022.276, 293.616
504, 1022.276, 293.616
505, 1022.276, 293.616
506, 1022.276, 293.616
507, 1022.276, 293.616
508, 1022.276, 293.616
509, 1022.276, 293.616
510, 1022.276, 293.616
511, 1022.276, 293.616
512, 1022.276, 293.616
513, 1022.276, 293.616
514, 1022.276, 293.616
515, 1022.276, 293.616
516, 1022.276, 293.616
517, 1022.276, 293.616
518, 1022.276, 293.616
519, 1022.276, 293.616
520, 1022.276, 293.616
521, 1022.276, 293.616
522, 1022.276, 293.616
523, 1022.276, 293.616
524, 1022.276, 293.616
525, 1022.276, 293.616
526, 1022.276, 293.616
527, 1022.276, 293.616
528, 1022.276, 293.616
529, 1022.276, 293.616
530, 1022.276, 293.616
531, 1022.276, 293.616
532, 1021.815, 293.456
533, 1021.815, 293.456
534, 1021.815, 293.456
535, 1021.815, 293.456
536, 1021.520, 293.354
537, 1021.520, 293.354
538, 1021.520, 293.354
539, 1021.520, 293.354
540, 1021.520, 293.354
541, 1021.520, 293.354
542, 1021.520, 293.354
543, 1021.520, 293.354
544, 1021.520, 293.354
545, 1021.520, 293.354
546, 1021.520, 293.354
547, 1021.520, 293.354
548, 1021.520, 293.354
549, 1021.143, 293.223
550, 1021.143, 293.223
551, 1021.143, 293.223
552, 1021.143, 293.223
553, 1021.143, 293.223
554, 1021.143, 293.223
555, 1021.143, 293.223
556, 1021.143, 293.223
557, 1021.143, 293.223
558, 1021.143, 293.223
559, 1021.143, 293.223
560, 1021.086, 293.203
561, 1021.086, 293.203
562, 1021.086, 293.203
563, 1020.978, 293.166
564, 1021.237, 293.255
565, 1020.978, 293.166
566, 1020.978, 293.166
567, 1020.978, 293.166
568, 1020.978, 293.166
569, 1020.978, 293.166
570, 1020.978, 293.166
571, 1020.978, 293.166
572, 1020.978, 293.166
573, 1020.971, 293.163
574, 1020.971, 293.163
575, 1020.971, 293.163
576, 1020.971, 293.163
577, 1020.971, 293.163
578, 1020.971, 293.163
579, 1020.971, 293.163
580, 1020.971, 293.163
581, 1020.971, 293.163
582, 1020.971, 293.163
583, 1020.971, 293.163
584, 1020.971, 293.163
585, 1021.256, 293.262
586, 1021.037, 293.186
587, 1020.971, 293.163
588, 1020.971, 293.163
589, 1020.971, 293.163
590, 1020.850, 293.121
591, 1020.850, 293.121
592, 1020.850, 293.121
593, 1020.850, 293.121
594, 1020.850, 293.121
595, 1020.849, 293.121
596, 1020.849, 293.121
597, 1021.002, 293.174
598, 1020.791, 293.101
599, 1020.791, 293.101
600, 1020.688, 293.065
601, 1020.688, 293.065
602, 1020.688, 293.065
603, 1020.688, 293.065
604, 1020.688, 293.065
605, 1020.688, 293.065
606, 1020.688, 293.065
607, 1020.688, 293.065
608, 1020.688, 293.065
609, 1020.688, 293.065
610, 1020.688, 293.065
611, 1020.688, 293.065
612, 1020.688, 293.065
613, 1020.688, 293.065
614, 1020.688, 293.065
615, 1020.688, 293.065
616, 1020.688, 293.065
617, 1020.688, 293.065
618, 1020.688, 293.065
619, 1020.688, 293.065
620, 1020.688, 293.065
621, 1020.688, 293.065
622, 1020.688, 293.065
623, 1020.688, 293.065
624, 1020.688, 293.065
625, 1020.688, 293.065
626, 1020.688, 293.065
627, 1020.688, 293.065
628, 1020.688, 293.065
629, 1020.688, 293.065
630, 1020.688, 293.065
631, 1020.688, 293.065
632, 1020.688, 293.065
633, 1020.688, 293.065
634, 1020.688, 293.065
635, 1020.688, 293.065
636, 1020.688, 293.065
637, 1020.688, 293.065
638, 1020.688, 293.065
639, 1020.688, 293.065
640, 1020.688, 293.065
641, 1020.688, 293.065
642, 1020.688, 293.065
643, 1020.688, 293.065
644, 1020.688, 293.065
645, 1020.688, 293.065
646, 1020.688, 293.065
647, 1020.688, 293.065
648, 1020.688, 293.065
649, 1020.688, 293.065
650, 1020.688, 293.065
651, 1020.688, 293.065
652, 1020.688, 293.065
653, 1020.688, 293.065
654, 1020.688, 293.065
655, 1020.688, 293.065
656, 1020.688, 293.065
657, 1020.688, 293.065
658, 1020.688, 293.065
659, 1020.688, 293.065
660, 1020.688, 293.065
661, 1020.741, 293.084
662, 1020.735, 293.081
663, 1020.688, 293.065
664, 1020.688, 293.065
665, 1020.688, 293.065
666, 1020.676, 293.061
667, 1020.676, 293.061
668, 1020.676, 293.061
669, 1020.676, 293.061
670, 1020.676, 293.061
671, 1020.676, 293.061
672, 1020.676, 293.061
673, 1020.676, 293.061
674, 1020.676, 293.061
675, 1020.695, 293.067
676, 1020.676, 293.061
677, 1020.652, 293.053
678, 1020.652, 293.053
679, 1020.652, 293.053
680, 1020.652, 293.053
681, 1020.652, 293.053
682, 1020.747, 293.086
683, 1020.652, 293.053
684, 1020.652, 293.053
685, 1020.652, 293.053
686, 1020.652, 293.053
687, 1020.652, 293.053
688, 1020.652, 293.053
689, 1020.652, 293.053
690, 1020.652, 293.053
691, 1020.652, 293.053
692, 1020.652, 293.053
693, 1020.652, 293.053
694, 1020.652, 293.053
695, 1020.652, 293.053
696, 1020.652, 293.053
697, 1020.652, 293.053
698, 1020.652, 293.053
699, 1020.652, 293.053
700, 1020.652, 293.053
701, 1020.652, 293.053
702, 1020.652, 293.053
703, 1020.652, 293.053
704, 1020.652, 293.053
705, 1020.652, 293.053
706, 1020.652, 293.053
707, 1020.652, 293.053
708, 1020.652, 293.053
709, 1020.652, 293.053
710, 1020.652, 293.053
711, 1020.652, 293.053
712, 1020.652, 293.053
713, 1020.652, 293.053
714, 1020.652, 293.053
715, 1020.652, 293.053
716, 1020.652, 293.053
717, 1020.652, 293.053
718, 1020.652, 293.053
719, 1020.652, 293.053
720, 1020.652, 293.053
721, 1020.652, 293.053
722, 1020.652, 293.053
723, 1020.652, 293.053
724, 1020.652, 293.053
725, 1020.652, 293.053
726, 1020.652, 293.053
727, 1020.652, 293.053
728, 1020.652, 293.053
729, 1020.651, 293.052
730, 1020.651, 293.052
731, 1020.651, 293.052
732, 1020.599, 293.034
733, 1020.599, 293.034
734, 1020.599, 293.034
735, 1020.599, 293.034
736, 1020.599, 293.034
737, 1020.599, 293.034
738, 1020.599, 293.034
739, 1020.599, 293.034
740, 1020.599, 293.034
741, 1020.599, 293.034
742, 1020.599, 293.034
743, 1020.599, 293.034
744, 1020.599, 293.034
745, 1020.599, 293.034
746, 1020.599, 293.034
747, 1020.599, 293.034
748, 1020.599, 293.034
749, 1020.599, 293.034
750, 1020.599, 293.034
751, 1020.599, 293.034
752, 1020.599, 293.034
753, 1020.599, 293.034
754, 1020.599, 293.034
755, 1020.599, 293.034
756, 1020.599, 293.034
757, 1020.599, 293.034
758, 1020.599, 293.034
759, 1020.599, 293.034
760, 1020.599, 293.034
761, 1020.599, 293.034
762, 1020.599, 293.034
763, 1020.599, 293.034
764, 1020.599, 293.034
765, 1020.585, 293.029
766, 1020.585, 293.029
767, 1020.585, 293.029
768, 1020.552, 293.018
769, 1020.552, 293.018
770, 1020.552, 293.018
771, 1020.552, 293.018
772, 1020.552, 293.018
773, 1020.552, 293.018
774, 1020.552, 293.018
775, 1020.552, 293.018
776, 1020.552, 293.018
777, 1020.552, 293.018
778, 1020.552, 293.018
779, 1020.552, 293.018
780, 1020.552, 293.018
781, 1020.547, 293.016
782, 1020.547, 293.016
783, 1020.547, 293.016
784, 1020.547, 293.016
785, 1020.547, 293.016
786, 1020.547, 293.016
787, 1020.547, 293.016
788, 1020.547, 293.016
789, 1020.547, 293.016
790, 1020.547, 293.016
791, 1020.547, 293.016
792, 1020.547, 293.016
793, 1020.575, 293.026
794, 1020.547, 293.016
795, 1020.547, 293.016
796, 1020.529, 293.010
797, 1020.529, 293.010
798, 1020.529, 293.010
799, 1020.529, 293.010
800, 1020.529, 293.010
801, 1020.529, 293.010
802, 1020.529, 293.010
803, 1020.529, 293.010
804, 1020.529, 293.010
805, 1020.529, 293.010
806, 1020.529, 293.010
807, 1020.529, 293.010
808, 1020.529, 293.010
809, 1020.529, 293.010
810, 1020.529, 293.010
811, 1020.529, 293.010
812, 1020.529, 293.010
813, 1020.541, 293.014
814, 1020.529, 293.010
815, 1020.529, 293.010
816, 1020.529, 293.010
817, 1020.529, 293.010
818, 1020.529, 293.010
819, 1020.531, 293.011
820, 1020.529, 293.010
821, 1020.529, 293.010
822, 1020.529, 293.010
823, 1020.529, 293.010
824, 1020.529, 293.010
825, 1020.529, 293.010
826, 1020.529, 293.010
827, 1020.529, 293.010
828, 1020.529, 293.010
829, 1020.529, 293.010
830, 1020.529, 293.010
831, 1020.529, 293.010
832, 1020.529, 293.010
833, 1020.529, 293.010
834, 1020.529, 293.010
835, 1020.529, 293.010
836, 1020.529, 293.010
837, 1020.529, 293.010
838, 1020.529, 293.010
839, 1020.529, 293.010
840, 1020.529, 293.010
841, 1020.529, 293.010
842, 1020.529, 293.010
843, 1020.529, 293.010
844, 1020.529, 293.010
845, 1020.529, 293.010
846, 1020.529, 293.010
847, 1020.529, 293.010
848, 1020.529, 293.010
849, 1020.529, 293.010
850, 1020.529, 293.010
851, 1020.529, 293.010
852, 1020.529, 293.010
853, 1020.529, 293.010
854, 1020.529, 293.010
855, 1020.529, 293.010
856, 1020.529, 293.010
857, 1020.529, 293.010
858, 1020.522, 293.008
859, 1020.522, 293.008
860, 1020.522, 293.008
861, 1020.522, 293.008
862, 1020.522, 293.008
863, 1020.522, 293.008
864, 1020.522, 293.008
865, 1020.522, 293.008
866, 1020.522, 293.008
867, 1020.522, 293.008
868, 1020.527, 293.009
869, 1020.522, 293.008
870, 1020.522, 293.008
871, 1020.522, 293.008
872, 1020.522, 293.008
873, 1020.517, 293.006
874, 1020.517, 293.006
875, 1020.517, 293.006
876, 1020.515, 293.005
877, 1020.515, 293.005
878, 1020.515, 293.005
879, 1020.515, 293.005
880, 1020.515, 293.005
881, 1020.515, 293.005
882, 1020.515, 293.005
883, 1020.515, 293.005
884, 1020.515, 293.005
885, 1020.515, 293.005
886, 1020.515, 293.005
887, 1020.515, 293.005
888, 1020.515, 293.005
889, 1020.515, 293.005
890, 1020.515, 293.005
891, 1020.515, 293.005
892, 1020.515, 293.005
893, 1020.511, 293.004
894, 1020.511, 293.004
895, 1020.511, 293.004
896, 1020.511, 293.004
897, 1020.511, 293.004
898, 1020.511, 293.004
899, 1020.511, 293.004
900, 1020.511, 293.004
901, 1020.511, 293.004
902, 1020.511, 293.004
903, 1020.511, 293.004
904, 1020.511, 293.004
905, 1020.511, 293.004
906, 1020.511, 293.004
907, 1020.511, 293.004
908, 1020.511, 293.004
909, 1020.511, 293.004
910, 1020.511, 293.004
911, 1020.511, 293.004
912, 1020.518, 293.006
913, 1020.511, 293.004
914, 1020.511, 293.004
915, 1020.511, 293.004
916, 1020.511, 293.004
917, 1020.511, 293.004
918, 1020.511, 293.004
919, 1020.511, 293.004
920, 1020.511, 293.004
921, 1020.511, 293.004
922, 1020.508, 293.003
923, 1020.508, 293.003
924, 1020.508, 293.003
925, 1020.508, 293.003
926, 1020.508, 293.003
927, 1020.508, 293.003
928, 1020.508, 293.003
929, 1020.508, 293.003
930, 1020.508, 293.003
931, 1020.508, 293.003
932, 1020.508, 293.003
933, 1020.511, 293.004
934, 1020.508, 293.003
935, 1020.508, 293.003
936, 1020.508, 293.003
937, 1020.508, 293.003
938, 1020.512, 293.004
939, 1020.508, 293.003
940, 1020.508, 293.003
941, 1020.508, 293.003
942, 1020.508, 293.003
943, 1020.508, 293.003
944, 1020.508, 293.003
945, 1020.507, 293.002
946, 1020.507, 293.002
947, 1020.507, 293.002
948, 1020.507, 293.002
949, 1020.507, 293.002
950, 1020.507, 293.002
951, 1020.507, 293.002
952, 1020.507, 293.002
953, 1020.507, 293.002
954, 1020.507, 293.002
955, 1020.507, 293.002
956, 1020.507, 293.002
957, 1020.507, 293.002
958, 1020.507, 293.002
959, 1020.507, 293.002
960, 1020.507, 293.002
961, 1020.507, 293.002
962, 1020.507, 293.002
963, 1020.507, 293.002
964, 1020.507, 293.002
965, 1020.507, 293.002
966, 1020.507, 293.002
967, 1020.507, 293.002
968, 1020.508, 293.003
969, 1020.511, 293.004
970, 1020.507, 293.002
971, 1020.507, 293.002
972, 1020.507, 293.002
973, 1020.507, 293.002
974, 1020.507, 293.002
975, 1020.507, 293.002
976, 1020.507, 293.002
977, 1020.507, 293.002
978, 1020.507, 293.002
979, 1020.507, 293.002
980, 1020.507, 293.002
981, 1020.507, 293.002
982, 1020.507, 293.002
983, 1020.505, 293.002
984, 1020.505, 293.002
985, 1020.505, 293.002
986, 1020.505, 293.002
987, 1020.505, 293.002
988, 1020.505, 293.002
989, 1020.505, 293.002
990, 1020.505, 293.002
991, 1020.506, 293.002
992, 1020.505, 293.002
993, 1020.505, 293.002
994, 1020.505, 293.002
995, 1020.505, 293.002
996, 1020.505, 293.002
997, 1020.504, 293.002
998, 1020.504, 293.002
999, 1020.504, 293.002
1000, 1020.504, 293.002
1001, 1020.504, 293.002
1002, 1020.504, 293.002
1003, 1020.504, 293.002
1004, 1020.504, 293.001
1005, 1020.504, 293.001
1006, 1020.504, 293.001
1007, 1020.504, 293.001
1008, 1020.504, 293.001
1009, 1020.504, 293.001
1010, 1020.504, 293.001
1011, 1020.504, 293.002
1012, 1020.504, 293.001
1013, 1020.504, 293.001
1014, 1020.504, 293.001
1015, 1020.504, 293.001
1016, 1020.504, 293.001
1017, 1020.504, 293.001
1018, 1020.504, 293.001
1019, 1020.504, 293.001
1020, 1020.504, 293.001
1021, 1020.504, 293.001
1022, 1020.504, 293.001
1023, 1020.504, 293.001
1024, 1020.504, 293.001
1025, 1020.504, 293.001
1026, 1020.504, 293.001
1027, 1020.504, 293.001
1028, 1020.504, 293.001
1029, 1020.504, 293.001
1030, 1020.504, 293.001
1031, 1020.504, 293.001
1032, 1020.504, 293.001
1033, 1020.504, 293.001
1034, 1020.504, 293.001
1035, 1020.504, 293.001
1036, 1020.504, 293.001
1037, 1020.504, 293.001
1038, 1020.504, 293.001
1039, 1020.504, 293.001
1040, 1020.504, 293.001
1041, 1020.504, 293.001
1042, 1020.504, 293.001
1043, 1020.504, 293.001
1044, 1020.504, 293.001
1045, 1020.504, 293.001
1046, 1020.504, 293.001
1047, 1020.504, 293.001
1048, 1020.504, 293.001
1049, 1020.504, 293.001
1050, 1020.502, 293.001
1051, 1020.502, 293.001
1052, 1020.502, 293.001
1053, 1020.503, 293.001
1054, 1020.502, 293.001
1055, 1020.502, 293.001
1056, 1020.502, 293.001
1057, 1020.502, 293.001
1058, 1020.502, 293.001
1059, 1020.502, 293.001
1060, 1020.502, 293.001
1061, 1020.502, 293.001
1062, 1020.502, 293.001
1063, 1020.502, 293.001
1064, 1020.502, 293.001
1065, 1020.502, 293.001
1066, 1020.502, 293.001
1067, 1020.502, 293.001
1068, 1020.502, 293.001
1069, 1020.502, 293.001
1070, 1020.502, 293.001
