112, 0.000, 0.000, 200, 25, 100
113, 0.000, 0.000, 200, 25, 100
114, 0.000, 0.000, 200, 25, 100
115, 0.000, 0.000, 200, 25, 100
116, 0.000, 0.000, 200, 25, 100
117, 0.000, 0.000, 200, 25, 100
118, 0.000, 0.000, 200, 25, 100
119, 0.000, 0.000, 200, 25, 100
120, 0.000, 0.000, 200, 25, 100
121, 0.000, 0.000, 200, 25, 100
122, 0.000, 0.000, 200, 25, 100
123, 0.000, 0.000, 200, 25, 100
124, 0.000, 0.000, 200, 25, 100
125, 0.000, 0.000, 200, 25, 100
126, 0.000, 0.000, 200, 25, 100
127, 0.000, 0.000, 200, 25, 100
128, 0.000, 0.000, 200, 25, 100
129, 0.000, 0.000, 200, 25, 100
130, 0.000, 0.000, 200, 25, 100
131, 0.000, 0.000, 200, 25, 100
132, 0.000, 0.000, 200, 25, 100
133, 0.000, 0.000, 200, 25, 100
134, 0.000, 0.000, 200, 25, 100
135, 0.000, 0.000, 200, 25, 100
136, 0.000, 0.000, 200, 25, 100
137, 0.000, 0.000, 200, 25, 100
138, 0.000, 0.000, 200, 25, 100
139, 0.000, 0.000, 200, 25, 100
140, 0.000, 0.000, 200, 25, 100
141, 0.000, 0.000, 200, 25, 100
142, 0.000, 0.000, 200, 25, 100
143, 0.000, 0.000, 200, 25, 100
144, 0.000, 0.000, 200, 25, 100
145, 0.000, 0.000, 200, 25, 100
146, 0.000, 0.000, 200, 25, 100
147, 0.000, 0.000, 200, 25, 100
148, 0.000, 0.000, 200, 25, 100
149, 0.000, 0.000, 200, 25, 100
150, 0.000, 0.000, 200, 25, 100
151, 0.000, 0.000, 200, 25, 100
152, 0.000, 0.000, 200, 25, 100
153, 0.000, 0.000, 200, 25, 100
154, 0.000, 0.000, 200, 25, 100
155, 0.000, 0.000, 200, 25, 100
156, 0.000, 0.000, 200, 25, 100
157, 0.000, 0.000, 200, 25, 100
158, 0.000, 0.000, 200, 25, 100
159, 0.000, 0.000, 200, 25, 100
160, 0.000, 0.000, 200, 25, 100
161, 0.000, 0.000, 200, 25, 100
162, 0.000, 0.000, 200, 25, 100
163, 0.000, 0.000, 200, 25, 100
164, 0.000, 0.000, 200, 25, 100
165, 0.000, 0.000, 200, 25, 100
166, 0.000, 0.000, 200, 25, 100
167, 0.000, 0.000, 200, 25, 100
168, 0.000, 0.000, 200, 25, 100
169, 0.000, 0.000, 200, 25, 100
170, 0.000, 0.000, 200, 25, 100
171, 0.000, 0.000, 200, 25, 100
172, 0.000, 0.000, 200, 25, 100
173, 0.000, 0.000, 200, 25, 100
174, 0.000, 0.000, 200, 25, 100
175, 0.000, 0.000, 200, 25, 100
176, 0.000, 0.000, 200, 25, 100
177, 0.000, 0.000, 200, 25, 100
178, 0.000, 0.000, 200, 25, 100
179, 0.000, 0.000, 200, 25, 100
180, 0.000, 0.000, 200, 25, 100
181, 0.000, 0.000, 200, 25, 100
182, 0.000, 0.000, 200, 25, 100
183, 0.000, 0.000, 200, 25, 100
184, 0.000, 0.000, 200, 25, 100
185, 0.000, 0.000, 200, 25, 100
186, 0.000, 0.000, 200, 25, 100
187, 0.000, 0.000, 200, 25, 100
188, 0.000, 0.000, 200, 25, 100
189, 0.000, 0.000, 200, 25, 100
190, 0.000, 0.000, 200, 25, 100
191, 0.000, 0.000, 200, 25, 100
192, 0.000, 0.000, 200, 25, 100
193, 0.000, 0.000, 200, 25, 100
194, 0.000, 0.000, 200, 25, 100
195, 0.000, 0.000, 200, 25, 100
196, 0.000, 0.000, 200, 25, 100
197, 0.000, 0.000, 200, 25, 100
198, 0.000, 0.000, 200, 25, 100
199, 0.000, 0.000, 200, 25, 100
200, 0.000, 0.000, 200, 25, 100
201, 0.000, 0.000, 200, 25, 100
202, 0.000, 0.000, 200, 25, 100
203, 0.000, 0.000, 200, 25, 100
204, 0.000, 0.000, 200, 25, 100
205, 0.000, 0.000, 200, 25, 100
206, 0.000, 0.000, 200, 25, 100
207, 0.000, 0.000, 200, 25, 100
208, 0.000, 0.000, 200, 25, 100
209, 0.000, 0.000, 200, 25, 100
210, 0.000, 0.000, 200, 25, 100
211, 0.000, 0.000, 200, 25, 100
212, 0.000, 0.000, 200, 25, 100
213, 0.000, 0.000, 200, 25, 100
214, 0.000, 0.000, 200, 25, 100
215, 0.000, 0.000, 200, 25, 100
216, 0.000, 0.000, 200, 25, 100
217, 0.000, 0.000, 200, 25, 100
218, 0.000, 0.000, 200, 25, 100
219, 0.000, 0.000, 200, 25, 100
220, 0.000, 0.000, 200, 25, 100
221, 0.000, 0.000, 200, 25, 100
222, 0.000, 0.000, 200, 25, 100
223, 0.000, 0.000, 200, 25, 100
224, 0.000, 0.000, 200, 25, 100
225, 0.000, 0.000, 200, 25, 100
226, 0.000, 0.000, 200, 25, 100
227, 0.000, 0.000, 200, 25, 100
228, 0.000, 0.000, 200, 25, 100
229, 0.000, 0.000, 200, 25, 100
230, 0.000, 0.000, 200, 25, 100
231, 0.000, 0.000, 200, 25, 100
232, 0.000, 0.000, 200, 25, 100
233, 0.000, 0.000, 200, 25, 100
234, 0.000, 0.000, 200, 25, 100
235, 0.000, 0.000, 200, 25, 100
236, 0.000, 0.000, 200, 25, 100
237, 0.000, 0.000, 200, 25, 100
238, 0.000, 0.000, 200, 25, 100
239, 0.000, 0.000, 200, 25, 100
240, 0.000, 0.000, 200, 25, 100
241, 0.000, 0.000, 200, 25, 100
242, 0.000, 0.000, 200, 25, 100
243, 0.000, 0.000, 200, 25, 100
244, 0.000, 0.000, 200, 25, 100
245, 0.000, 0.000, 200, 25, 100
246, 0.000, 0.000, 200, 25, 100
247, 0.000, 0.000, 200, 25, 100
248, 0.000, 0.000, 200, 25, 100
249, 0.000, 0.000, 200, 25, 100
250, 0.000, 0.000, 200, 25, 100
251, 0.000, 0.000, 200, 25, 100
252, 0.000, 0.000, 200, 25, 100
253, 0.000, 0.000, 200, 25, 100
254, 0.000, 0.000, 200, 25, 100
255, 0.000, 0.000, 200, 25, 100
256, 0.000, 0.000, 200, 25, 100
257, 0.000, 0.000, 200, 25, 100
258, 0.000, 0.000, 200, 25, 100
259, 0.000, 0.000, 200, 25, 100
260, 0.000, 0.000, 200, 25, 100
261, 0.000, 0.000, 200, 25, 100
262, 0.000, 0.000, 200, 25, 100
263, 0.000, 0.000, 200, 25, 100
264, 0.000, 0.000, 200, 25, 100
265, 0.000, 0.000, 200, 25, 100
266, 0.000, 0.000, 200, 25, 100
267, 0.000, 0.000, 200, 25, 100
268, 0.000, 0.000, 200, 25, 100
269, 0.000, 0.000, 200, 25, 100
270, 0.000, 0.000, 200, 25, 100
271, 0.000, 0.000, 200, 25, 100
272, 0.000, 0.000, 200, 25, 100
273, 0.000, 0.000, 200, 25, 100
274, 0.000, 0.000, 200, 25, 100
275, 0.000, 0.000, 200, 25, 100
276, 0.000, 0.000, 200, 25, 100
277, 0.000, 0.000, 200, 25, 100
278, 0.000, 0.000, 200, 25, 100
279, 0.000, 0.000, 200, 25, 100
280, 0.000, 0.000, 200, 25, 100
281, 0.000, 0.000, 200, 25, 100
282, 0.000, 0.000, 200, 25, 100
283, 0.000, 0.000, 200, 25, 100
284, 0.000, 0.000, 200, 25, 100
285, 0.000, 0.000, 200, 25, 100
286, 0.000, 0.000, 200, 25, 100
287, 0.000, 0.000, 200, 25, 100
288, 0.000, 0.000, 200, 25, 100
289, 0.000, 0.000, 200, 25, 100
290, 0.000, 0.000, 200, 25, 100
291, 0.000, 0.000, 200, 25, 100
292, 0.000, 0.000, 200, 25, 100
293, 0.000, 0.000, 200, 25, 100
294, 0.000, 0.000, 200, 25, 100
295, 0.000, 0.000, 200, 25, 100
296, 0.000, 0.000, 200, 25, 100
297, 0.000, 0.000, 200, 25, 100
298, 0.000, 0.000, 200, 25, 100
299, 0.000, 0.000, 200, 25, 100
300, 0.000, 0.000, 200, 25, 100
301, 0.000, 0.000, 200, 25, 100
302, 0.000, 0.000, 200, 25, 100
303, 0.000, 0.000, 200, 25, 100
304, 0.000, 0.000, 200, 25, 100
305, 0.000, 0.000, 200, 25, 100
306, 0.000, 0.000, 200, 25, 100
307, 0.000, 0.000, 200, 25, 100
308, 0.000, 0.000, 200, 25, 100
309, 0.000, 0.000, 200, 25, 100
310, 0.000, 0.000, 200, 25, 100
311, 0.000, 0.000, 200, 25, 100
312, 0.000, 0.000, 200, 25, 100
313, 0.000, 0.000, 200, 25, 100
314, 0.000, 0.000, 200, 25, 100
315, 0.000, 0.000, 200, 25, 100
316, 0.000, 0.000, 200, 25, 100
317, 0.000, 0.000, 200, 25, 100
318, 0.000, 0.000, 200, 25, 100
319, 0.000, 0.000, 200, 25, 100
320, 0.000, 0.000, 200, 25, 100
321, 0.000, 0.000, 200, 25, 100
322, 0.000, 0.000, 200, 25, 100
323, 0.000, 0.000, 200, 25, 100
324, 0.000, 0.000, 200, 25, 100
325, 0.000, 0.000, 200, 25, 100
326, 0.000, 0.000, 200, 25, 100
327, 0.000, 0.000, 200, 25, 100
328, 0.000, 0.000, 200, 25, 100
329, 0.000, 0.000, 200, 25, 100
330, 0.000, 0.000, 200, 25, 100
331, 0.000, 0.000, 200, 25, 100
332, 0.000, 0.000, 200, 25, 100
333, 0.000, 0.000, 200, 25, 100
334, 0.000, 0.000, 200, 25, 100
335, 0.000, 0.000, 200, 25, 100
336, 0.000, 0.000, 200, 25, 100
337, 0.000, 0.000, 200, 25, 100
338, 0.000, 0.000, 200, 25, 100
339, 0.000, 0.000, 200, 25, 100
340, 0.000, 0.000, 200, 25, 100
341, 0.000, 0.000, 200, 25, 100
342, 0.000, 0.000, 200, 25, 100
343, 0.000, 0.000, 200, 25, 100
344, 0.000, 0.000, 200, 25, 100
345, 0.000, 0.000, 200, 25, 100
346, 0.000, 0.000, 200, 25, 100
347, 0.000, 0.000, 200, 25, 100
348, 0.000, 0.000, 200, 25, 100
349, 0.000, 0.000, 200, 25, 100
350, 0.000, 0.000, 200, 25, 100
351, 0.000, 0.000, 200, 25, 100
352, 0.000, 0.000, 200, 25, 100
353, 0.000, 0.000, 200, 25, 100
354, 0.000, 0.000, 200, 25, 100
355, 0.000, 0.000, 200, 25, 100
356, 0.000, 0.000, 200, 25, 100
357, 0.000, 0.000, 200, 25, 100
358, 0.000, 0.000, 200, 25, 100
359, 0.000, 0.000, 200, 25, 100
360, 0.000, 0.000, 200, 25, 100
361, 0.000, 0.000, 200, 25, 100
362, 0.000, 0.000, 200, 25, 100
363, 0.000, 0.000, 200, 25, 100
364, 0.000, 0.000, 200, 25, 100
365, 0.000, 0.000, 200, 25, 100
366, 0.000, 0.000, 200, 25, 100
367, 0.000, 0.000, 200, 25, 100
368, 0.000, 0.000, 200, 25, 100
369, 0.000, 0.000, 200, 25, 100
370, 0.000, 0.000, 200, 25, 100
371, 0.000, 0.000, 200, 25, 100
372, 0.000, 0.000, 200, 25, 100
373, 0.000, 0.000, 200, 25, 100
374, 0.000, 0.000, 200, 25, 100
375, 0.000, 0.000, 200, 25, 100
376, 0.000, 0.000, 200, 25, 100
377, 0.000, 0.000, 200, 25, 100
378, 0.000, 0.000, 200, 25, 100
379, 0.000, 0.000, 200, 25, 100
380, 0.000, 0.000, 200, 25, 100
381, 0.000, 0.000, 200, 25, 100
382, 0.000, 0.000, 200, 25, 100
383, 0.000, 0.000, 200, 25, 100
384, 0.000, 0.000, 200, 25, 100
385, 0.000, 0.000, 200, 25, 100
386, 0.000, 0.000, 200, 25, 100
387, 0.000, 0.000, 200, 25, 100
388, 0.000, 0.000, 200, 25, 100
389, 0.000, 0.000, 200, 25, 100
390, 0.000, 0.000, 200, 25, 100
391, 0.000, 0.000, 200, 25, 100
392, 0.000, 0.000, 200, 25, 100
393, 0.000, 0.000, 200, 25, 100
394, 0.000, 0.000, 200, 25, 100
395, 0.000, 0.000, 200, 25, 100
396, 0.000, 0.000, 200, 25, 100
397, 0.000, 0.000, 200, 25, 100
398, 0.000, 0.000, 200, 25, 100
399, 0.000, 0.000, 200, 25, 100
400, 0.000, 0.000, 200, 25, 100
401, 0.000, 0.000, 200, 25, 100
402, 0.000, 0.000, 200, 25, 100
403, 0.000, 0.000, 200, 25, 100
404, 0.000, 0.000, 200, 25, 100
405, 0.000, 0.000, 200, 25, 100
406, 0.000, 0.000, 200, 25, 100
407, 0.000, 0.000, 200, 25, 100
408, 0.000, 0.000, 200, 25, 100
409, 0.000, 0.000, 200, 25, 100
410, 0.000, 0.000, 200, 25, 100
411, 0.000, 0.000, 200, 25, 100
412, 0.000, 0.000, 200, 25, 100
413, 0.000, 0.000, 200, 25, 100
414, 0.000, 0.000, 200, 25, 100
415, 0.000, 0.000, 200, 25, 100
416, 0.000, 0.000, 200, 25, 100
417, 0.000, 0.000, 200, 25, 100
418, 0.000, 0.000, 200, 25, 100
419, 0.000, 0.000, 200, 25, 100
420, 0.000, 0.000, 200, 25, 100
421, 0.000, 0.000, 200, 25, 100
422, 0.000, 0.000, 200, 25, 100
423, 0.000, 0.000, 200, 25, 100
424, 0.000, 0.000, 200, 25, 100
425, 0.000, 0.000, 200, 25, 100
426, 0.000, 0.000, 200, 25, 100
427, 0.000, 0.000, 200, 25, 100
428, 0.000, 0.000, 200, 25, 100
429, 0.000, 0.000, 200, 25, 100
430, 0.000, 0.000, 200, 25, 100
431, 0.000, 0.000, 200, 25, 100
432, 0.000, 0.000, 200, 25, 100
433, 0.000, 0.000, 200, 25, 100
434, 0.000, 0.000, 200, 25, 100
435, 0.000, 0.000, 200, 25, 100
436, 0.000, 0.000, 200, 25, 100
437, 0.000, 0.000, 200, 25, 100
438, 0.000, 0.000, 200, 25, 100
439, 0.000, 0.000, 200, 25, 100
440, 0.000, 0.000, 200, 25, 100
441, 0.000, 0.000, 200, 25, 100
442, 0.000, 0.000, 200, 25, 100
443, 0.000, 0.000, 200, 25, 100
444, 0.000, 0.000, 200, 25, 100
445, 0.000, 0.000, 200, 25, 100
446, 0.000, 0.000, 200, 25, 100
447, 0.000, 0.000, 200, 25, 100
448, 0.000, 0.000, 200, 25, 100
449, 0.000, 0.000, 200, 25, 100
450, 0.000, 0.000, 200, 25, 100
451, 0.000, 0.000, 200, 25, 100
452, 0.000, 0.000, 200, 25, 100
453, 0.000, 0.000, 200, 25, 100
454, 0.000, 0.000, 200, 25, 100
455, 0.000, 0.000, 200, 25, 100
456, 0.000, 0.000, 200, 25, 100
457, 0.000, 0.000, 200, 25, 100
458, 0.000, 0.000, 200, 25, 100
459, 0.000, 0.000, 200, 25, 100
460, 0.000, 0.000, 200, 25, 100
461, 0.000, 0.000, 200, 25, 100
462, 0.000, 0.000, 200, 25, 100
463, 0.000, 0.000, 200, 25, 100
464, 0.000, 0.000, 200, 25, 100
465, 0.000, 0.000, 200, 25, 100
466, 0.000, 0.000, 200, 25, 100
467, 0.000, 0.000, 200, 25, 100
468, 0.000, 0.000, 200, 25, 100
469, 0.000, 0.000, 200, 25, 100
470, 0.000, 0.000, 200, 25, 100
471, 0.000, 0.000, 200, 25, 100
472, 0.000, 0.000, 200, 25, 100
473, 0.000, 0.000, 200, 25, 100
474, 0.000, 0.000, 200, 25, 100
475, 0.000, 0.000, 200, 25, 100
476, 0.000, 0.000, 200, 25, 100
477, 0.000, 0.000, 200, 25, 100
478, 0.000, 0.000, 200, 25, 100
479, 0.000, 0.000, 200, 25, 100
480, 0.000, 0.000, 200, 25, 100
481, 0.000, 0.000, 200, 25, 100
482, 0.000, 0.000, 200, 25, 100
483, 0.000, 0.000, 200, 25, 100
484, 0.000, 0.000, 200, 25, 100
485, 0.000, 0.000, 200, 25, 100
486, 0.000, 0.000, 200, 25, 100
487, 0.000, 0.000, 200, 25, 100
488, 0.000, 0.000, 200, 25, 100
489, 0.000, 0.000, 200, 25, 100
490, 0.000, 0.000, 200, 25, 100
491, 0.000, 0.000, 200, 25, 100
492, 0.000, 0.000, 200, 25, 100
493, 0.000, 0.000, 200, 25, 100
494, 0.000, 0.000, 200, 25, 100
495, 0.000, 0.000, 200, 25, 100
496, 0.000, 0.000, 200, 25, 100
497, 0.000, 0.000, 200, 25, 100
498, 0.000, 0.000, 200, 25, 100
499, 0.000, 0.000, 200, 25, 100
